domain,name,is_tracker_ep,is_tracker_ocd,is_tracker,flagged_by,party_type,session,lifetime_days
adrta_com,__aavt,True,False,True,EasyPrivacy,first_party,False,0
mechacomic_jp,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
mechacomic_jp,g,True,False,True,EasyPrivacy,third_party,False,0
mechacomic_jp,tid,True,False,True,EasyPrivacy,third_party,False,0
ibm_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
betway_co_za,thx_global_guid,True,False,True,EasyPrivacy,third_party,False,0
betway_co_za,bitoIsSecure,True,False,True,EasyPrivacy,third_party,False,0
betway_co_za,bito,True,False,True,EasyPrivacy,third_party,False,0
ad_nl,uid,True,False,True,EasyPrivacy,third_party,False,0
ad_nl,tuuid,True,False,True,EasyPrivacy,third_party,False,0
ad_nl,c,True,False,True,EasyPrivacy,third_party,False,0
ad_nl,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
ad_nl,bito,True,False,True,EasyPrivacy,third_party,False,0
ad_nl,bitoIsSecure,True,False,True,EasyPrivacy,third_party,False,0
moe_video,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
moe_video,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
moe_video,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
moe_video,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
moe_video,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
dribbble_com,rmuid,True,False,True,EasyPrivacy,third_party,False,0
smartthings_com,da_lid,True,False,True,EasyPrivacy,third_party,False,0
smartthings_com,da_sid,True,False,True,EasyPrivacy,third_party,False,0
smartthings_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
smartthings_com,dpm,True,False,True,EasyPrivacy,third_party,False,0
smartthings_com,TAPID,True,False,True,EasyPrivacy,third_party,False,0
smartthings_com,rmuid,True,False,True,EasyPrivacy,third_party,False,0
qualtrics_com,6suuid,True,False,True,EasyPrivacy,third_party,False,0
simpli_fi,__cf_bm,True,False,True,EasyPrivacy,first_party,False,0
simpli_fi,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
simpli_fi,__hssrc,True,False,True,EasyPrivacy,first_party,True,0
airbnb_com,_pinterest_ct_ua,True,False,True,EasyPrivacy,third_party,False,0
canada_ca,demdex,True,False,True,EasyPrivacy,third_party,False,0
canada_ca,dpm,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_br,tuuid,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_br,c,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_br,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_br,zc,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_br,demdex,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_br,dpm,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_br,SEUNCY,True,False,True,EasyPrivacy,third_party,False,0
zeit_de,gckp,True,False,True,EasyPrivacy,third_party,False,0
gdemoideti_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
gdemoideti_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
gdemoideti_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
gdemoideti_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
gdemoideti_ru,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
beget_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
beget_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
beget_com,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
beget_com,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
beget_com,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
reg_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
reg_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
reg_ru,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
acs_org,demdex,True,False,True,EasyPrivacy,third_party,False,0
russianfood_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
russianfood_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
russianfood_com,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
cnbc_com,gckp,True,False,True,EasyPrivacy,third_party,False,0
blackrussia_online,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
blackrussia_online,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
blackrussia_online,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
hln_be,uid,True,False,True,EasyPrivacy,third_party,False,0
hln_be,receive-cookie-deprecation,True,False,True,EasyPrivacy,third_party,False,0
hln_be,Gtest,True,False,True,EasyPrivacy,third_party,False,0
hln_be,Gdynp,True,False,True,EasyPrivacy,third_party,False,0
hln_be,tuuid,True,False,True,EasyPrivacy,third_party,False,0
hln_be,c,True,False,True,EasyPrivacy,third_party,False,0
hln_be,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
hln_be,suid,True,False,True,EasyPrivacy,third_party,False,0
hln_be,bitoIsSecure,True,False,True,EasyPrivacy,third_party,False,0
hln_be,IDSYNC,True,False,True,EasyPrivacy,third_party,False,0
hln_be,bito,True,False,True,EasyPrivacy,third_party,False,0
hln_be,TapAd_TS,True,False,True,EasyPrivacy,third_party,False,0
hln_be,TapAd_DID,True,False,True,EasyPrivacy,third_party,False,0
hln_be,TapAd_3WAY_SYNCS,True,False,True,EasyPrivacy,third_party,False,0
nic_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
nic_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
nic_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
nic_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
nic_ru,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
huggingface_co,m,True,False,True,EasyPrivacy,third_party,False,0
idnes_cz,receive-cookie-deprecation,True,False,True,EasyPrivacy,third_party,False,0
idnes_cz,Gtest,True,False,True,EasyPrivacy,third_party,False,0
idnes_cz,Gdynp,True,False,True,EasyPrivacy,third_party,False,0
idnes_cz,uid,True,False,True,EasyPrivacy,third_party,False,0
ipify_org,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
ipify_org,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
aliexpress_com,cna,True,False,True,EasyPrivacy,third_party,False,0
techcrunch_com,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
1c_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
1c_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
1c_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
1c_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
1c_ru,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
onetrust_com,__cf_bm,True,False,True,EasyPrivacy,first_party,False,0
onetrust_com,OptanonConsent,True,False,True,EasyPrivacy,first_party,False,0
yandex_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
yandex_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,first_party,False,0
yandex_ru,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
netangels_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
netangels_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
netangels_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
netangels_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
netangels_ru,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
olx_pl,onap,True,False,True,EasyPrivacy,third_party,False,0
bitdefender_net,demdex,True,False,True,EasyPrivacy,third_party,False,0
bitdefender_net,_BUID,True,False,True,EasyPrivacy,third_party,False,0
bitdefender_net,tuuid,True,False,True,EasyPrivacy,third_party,False,0
bitdefender_net,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
letsporn_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
letsporn_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
letsporn_com,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
letsporn_com,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
letsporn_com,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
hochi_news,gckp,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,guid,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,_TADUID,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
ivi_ru,__flocktory-web_session2,True,False,True,EasyPrivacy,third_party,False,0
taboola_com,_vwo_uuid_v2,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,_vwo_uuid,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,_vis_opt_s,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,_vis_opt_test_cookie,True,False,True,EasyPrivacy,first_party,True,0
taboola_com,__cmpcccx108458,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,tbp-consent,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,d_id,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,initialTrafficSource,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,lastTrafficSource,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,__utmzzses,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,GA_Last_Browser__c,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,GA_Last_Operating_System__c,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,GA_Last_Device_Category__c,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,GA_Count_Countries__c,True,False,True,EasyPrivacy,first_party,False,0
taboola_com,previewsSiteCountryCode,True,False,True,EasyPrivacy,first_party,False,0
litnet_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
litnet_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
litnet_com,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
dynatrace_com,OptanonConsent,True,False,True,EasyPrivacy,first_party,False,0
emaktab_uz,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
emaktab_uz,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
emaktab_uz,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
emaktab_uz,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
emaktab_uz,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
newrelic_com,nr_lang,True,False,True,EasyPrivacy,first_party,True,0
plos_org,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
plos_org,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
optimizely_com,optimizelyRumLB,True,False,True,EasyPrivacy,first_party,True,0
optimizely_com,AWSELB,True,False,True,EasyPrivacy,first_party,True,0
optimizely_com,AWSELBCORS,True,False,True,EasyPrivacy,first_party,True,0
amazon_ca,tuuid,True,False,True,EasyPrivacy,third_party,False,0
amazon_ca,c,True,False,True,EasyPrivacy,third_party,False,0
amazon_ca,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
amazon_ca,zc,True,False,True,EasyPrivacy,third_party,False,0
amazon_ca,demdex,True,False,True,EasyPrivacy,third_party,False,0
amazon_ca,dpm,True,False,True,EasyPrivacy,third_party,False,0
amazon_ca,SEUNCY,True,False,True,EasyPrivacy,third_party,False,0
criteo_com,STYXKEY_geo_cc,True,False,True,EasyPrivacy,first_party,False,0
criteo_com,STYXKEY_geo_cc,True,False,True,EasyPrivacy,first_party,False,0
criteo_com,pi_opt_in126241,True,False,True,EasyPrivacy,first_party,False,0
criteo_com,pi_opt_in126241,True,False,True,EasyPrivacy,first_party,False,0
sex-studentki_team,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
sex-studentki_team,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
sex-studentki_team,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
sex-studentki_team,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
sex-studentki_team,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
ngenix_net,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
ngenix_net,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
ngenix_net,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
ngenix_net,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
ngenix_net,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
kingbokep_tv,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
kingbokep_tv,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
kingbokep_tv,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
kingbokep_tv,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
kingbokep_tv,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
rt_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
rt_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
rt_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
rt_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
rt_ru,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
repubblica_it,IMRID,True,False,True,EasyPrivacy,third_party,False,0
ilmeteo_it,IMRID,True,False,True,EasyPrivacy,third_party,False,0
lemonde_fr,lmd_rand_id,True,False,True,EasyPrivacy,first_party,False,0
lemonde_fr,atauthority,True,False,True,EasyPrivacy,first_party,False,0
lemonde_fr,pa_privacy,True,False,True,EasyPrivacy,first_party,False,0
lemonde_fr,lmd_consent_tmp,True,False,True,EasyPrivacy,first_party,False,0
lemonde_fr,_pctx,True,False,True,EasyPrivacy,first_party,False,0
lemonde_fr,atidx,True,False,True,EasyPrivacy,first_party,False,0
lemonde_fr,atid,True,False,True,EasyPrivacy,first_party,False,0
lemonde_fr,lmd_pa,True,False,True,EasyPrivacy,first_party,False,0
redhat_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
meetup_com,m,True,False,True,EasyPrivacy,third_party,False,0
datadome_co,datadome,True,False,True,EasyPrivacy,first_party,False,0
selectel_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
selectel_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
rutube_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
rutube_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
rutube_ru,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
segment_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
segment_com,dpm,True,False,True,EasyPrivacy,third_party,False,0
segment_com,cg_uuid,True,False,True,EasyPrivacy,third_party,False,0
yandex_kz,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
yandex_kz,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
yandex_kz,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
mediatek_com,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
mediatek_com,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
spaggiari_eu,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
spaggiari_eu,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_mx,tuuid,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_mx,c,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_mx,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_mx,zc,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_mx,demdex,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_mx,dpm,True,False,True,EasyPrivacy,third_party,False,0
amazon_com_mx,SEUNCY,True,False,True,EasyPrivacy,third_party,False,0
livechatinc_com,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
cookielaw_org,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
cookielaw_org,OptanonConsent,True,False,True,EasyPrivacy,third_party,False,0
rakuten_com,rmuid,True,False,True,EasyPrivacy,third_party,False,0
rakuten_com,suid,True,False,True,EasyPrivacy,third_party,False,0
rakuten_com,_pinterest_ct_ua,True,False,True,EasyPrivacy,third_party,False,0
prnewswire_com,userId,True,False,True,EasyPrivacy,third_party,False,0
prnewswire_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
prnewswire_com,dpm,True,False,True,EasyPrivacy,third_party,False,0
amzn_to,tuuid,True,False,True,EasyPrivacy,third_party,False,0
amzn_to,c,True,False,True,EasyPrivacy,third_party,False,0
amzn_to,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
amzn_to,zc,True,False,True,EasyPrivacy,third_party,False,0
amzn_to,demdex,True,False,True,EasyPrivacy,third_party,False,0
amzn_to,dpm,True,False,True,EasyPrivacy,third_party,False,0
amzn_to,SEUNCY,True,False,True,EasyPrivacy,third_party,False,0
avast_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
inmobi_com,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
inmobi_com,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
inmobi_com,tuuid,True,False,True,EasyPrivacy,third_party,False,0
inmobi_com,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
inmobi_com,TapAd_TS,True,False,True,EasyPrivacy,third_party,False,0
inmobi_com,TapAd_DID,True,False,True,EasyPrivacy,third_party,False,0
inmobi_com,TapAd_3WAY_SYNCS,True,False,True,EasyPrivacy,third_party,False,0
24h_com_vn,uid,True,False,True,EasyPrivacy,third_party,False,0
forter_com,userId,True,False,True,EasyPrivacy,third_party,False,0
forter_com,__cf_bm,True,False,True,EasyPrivacy,first_party,False,0
forter_com,_gcl_au,True,False,True,EasyPrivacy,first_party,False,0
forter_com,OptanonConsent,True,False,True,EasyPrivacy,first_party,False,0
meethue_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
meethue_com,dextp,True,False,True,EasyPrivacy,third_party,False,0
meethue_com,dpm,True,False,True,EasyPrivacy,third_party,False,0
illuminateed_com,6suuid,True,False,True,EasyPrivacy,third_party,False,0
statcounter_com,PHPSESSID,True,False,True,EasyPrivacy,first_party,False,0
statcounter_com,_ga_ZB9RD886EM,True,False,True,EasyPrivacy,first_party,False,0
statcounter_com,landing,True,False,True,EasyPrivacy,first_party,False,0
statcounter_com,sc_is_visitor_unique,True,False,True,EasyPrivacy,first_party,False,0
statcounter_com,is_unique_1,True,False,True,EasyPrivacy,first_party,False,0
statcounter_com,is_unique,True,False,True,EasyPrivacy,first_party,False,0
statcounter_com,is_visitor_unique,True,False,True,EasyPrivacy,first_party,False,0
kakuyomu_jp,uid,True,False,True,EasyPrivacy,third_party,False,0
kakuyomu_jp,t,True,False,True,EasyPrivacy,third_party,False,0
liftoff_io,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
liftoff_io,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
liftoff_io,_BUID,True,False,True,EasyPrivacy,third_party,False,0
walmart_com,uid,True,False,True,EasyPrivacy,third_party,False,0
itmedia_co_jp,gckp,True,False,True,EasyPrivacy,third_party,False,0
itmedia_co_jp,demdex,True,False,True,EasyPrivacy,third_party,False,0
itmedia_co_jp,dpm,True,False,True,EasyPrivacy,third_party,False,0
trilltrill_jp,dcam_global_id,True,False,True,EasyPrivacy,third_party,False,0
sitescout_com,ab,True,False,True,EasyPrivacy,third_party,False,0
sitescout_com,u,True,False,True,EasyPrivacy,third_party,False,0
sitescout_com,trd_gavid_2759,True,False,True,EasyPrivacy,third_party,False,0
sitescout_com,trd_gvid,True,False,True,EasyPrivacy,third_party,False,0
sitescout_com,trd_vid_2759,True,False,True,EasyPrivacy,third_party,False,0
box_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
box_com,boxinc!mboxSession,True,False,True,EasyPrivacy,third_party,False,0
box_com,boxinc!mboxPC,True,False,True,EasyPrivacy,third_party,False,0
box_com,6suuid,True,False,True,EasyPrivacy,third_party,False,0
box_com,dpm,True,False,True,EasyPrivacy,third_party,False,0
t-mobile_com,X-AB,True,False,True,EasyPrivacy,third_party,False,0
bitrix24_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
bitrix24_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
bitrix24_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
bitrix24_ru,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
bitrix24_ru,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
rat_xxx,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
rat_xxx,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
rat_xxx,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
rat_xxx,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
rat_xxx,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
nytimes_com,sessionActive,True,False,True,EasyPrivacy,first_party,False,0
nytimes_com,sessionIndex,True,False,True,EasyPrivacy,first_party,False,0
nytimes_com,et-ppvid,True,False,True,EasyPrivacy,first_party,False,0
hbr_org,demdex,True,False,True,EasyPrivacy,third_party,False,0
hbr_org,dpm,True,False,True,EasyPrivacy,third_party,False,0
sedo_com,taboola_session_id,True,False,True,EasyPrivacy,third_party,True,0
sedo_com,t_gid,True,False,True,EasyPrivacy,third_party,False,0
sedo_com,t_pt_gid,True,False,True,EasyPrivacy,third_party,False,0
wpguardian_com,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
dmm_co_jp,uid,True,False,True,EasyPrivacy,third_party,False,0
plesk_com,TapAd_TS,True,False,True,EasyPrivacy,third_party,False,0
plesk_com,TapAd_DID,True,False,True,EasyPrivacy,third_party,False,0
plesk_com,TapAd_3WAY_SYNCS,True,False,True,EasyPrivacy,third_party,False,0
aajtak_in,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
aajtak_in,IZCID,True,False,True,EasyPrivacy,third_party,False,0
poste_it,demdex,True,False,True,EasyPrivacy,third_party,False,0
poste_it,dpm,True,False,True,EasyPrivacy,third_party,False,0
ebay_com,X-AB,True,False,True,EasyPrivacy,third_party,False,0
ebay_com,uid,True,False,True,EasyPrivacy,third_party,False,0
ebay_com,_pinterest_ct_ua,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,guid,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,suuid3,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,tuuid,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,c,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,session_tptc,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,viuserid,True,False,True,EasyPrivacy,third_party,False,0
livejournal_com,user_id,True,False,True,EasyPrivacy,third_party,False,0
paloaltonetworks_com,demdex,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,sync_cookie_ok,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,demdex,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,guid,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,test_cookie,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,aid,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,dpm,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,cSyncDp14v4,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,tuuid,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,c,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,viuserid,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,_TADUID,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,suuid3,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,session_tptc,True,False,True,EasyPrivacy,third_party,False,0
gdz-raketa_ru,user_id,True,False,True,EasyPrivacy,third_party,False,0
corriere_it,IMRID,True,False,True,EasyPrivacy,third_party,False,0
corriere_it,demdex,True,False,True,EasyPrivacy,third_party,False,0
corriere_it,dpm,True,False,True,EasyPrivacy,third_party,False,0
corriere_it,gckp,True,False,True,EasyPrivacy,third_party,False,0
xnxx_health,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
xnxx_health,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
xnxx_health,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
xnxx_health,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
xnxx_health,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
hdtube_porn,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
hdtube_porn,sync_cookie_csrf,True,False,True,EasyPrivacy,third_party,False,0
hdtube_porn,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
hdtube_porn,sync_cookie_csrf_secondary,True,False,True,EasyPrivacy,third_party,False,0
hdtube_porn,sync_cookie_ok_secondary,True,False,True,EasyPrivacy,third_party,False,0
amazon_in,tuuid,True,False,True,EasyPrivacy,third_party,False,0
amazon_in,c,True,False,True,EasyPrivacy,third_party,False,0
amazon_in,tuuid_lu,True,False,True,EasyPrivacy,third_party,False,0
amazon_in,zc,True,False,True,EasyPrivacy,third_party,False,0
amazon_in,demdex,True,False,True,EasyPrivacy,third_party,False,0
amazon_in,dpm,True,False,True,EasyPrivacy,third_party,False,0
amazon_in,SEUNCY,True,False,True,EasyPrivacy,third_party,False,0
inps_it,demdex,True,False,True,EasyPrivacy,third_party,False,0
cpanel_net,__cf_bm,True,False,True,EasyPrivacy,third_party,False,0
cpanel_net,TapAd_TS,True,False,True,EasyPrivacy,third_party,False,0
