domain,name,is_tracker_ep,is_tracker_ocd,is_tracker,flagged_by,party_type,session,lifetime_days
infobae_com,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
akismet_com,tk_qs,False,True,True,OpenCookieDatabase,first_party,False,0
polybuzz_ai,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
polybuzz_ai,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
weathernews_jp,_ga,False,True,True,OpenCookieDatabase,first_party,False,0
weathernews_jp,_gid,False,True,True,OpenCookieDatabase,first_party,False,0
weathernews_jp,FCCDCF,False,True,True,OpenCookieDatabase,first_party,False,0
like_video,bh,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,_ym_uid,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,_ym_d,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,_ym_isad,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,ymex,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,bh,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,yandexuid,False,True,True,OpenCookieDatabase,third_party,False,0
like_video,yuidss,False,True,True,OpenCookieDatabase,third_party,False,0
dyndns_org,s_tp,False,True,True,OpenCookieDatabase,third_party,True,0
